instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,rental_category,temp_category
11460,2012-04-27,Summer,1,4,16,0,5,1,Clear,0.52,0.5,0.29,0.2537,105,335,440,483,2,1,4,0,5,1,0,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,Tinggi,Sejuk
11461,2012-04-27,Summer,1,4,17,0,5,1,Clear,0.54,0.5152,0.24,0.3881,89,613,702,483,2,1,4,0,5,1,0,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,Tinggi,Sejuk
11462,2012-04-27,Summer,1,4,18,0,5,1,Clear,0.52,0.5,0.25,0.3582,94,560,654,483,2,1,4,0,5,1,0,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,Tinggi,Sejuk
11463,2012-04-27,Summer,1,4,19,0,5,1,Clear,0.5,0.4848,0.27,0.3881,62,379,441,483,2,1,4,0,5,1,0,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,Tinggi,Sejuk
11464,2012-04-27,Summer,1,4,20,0,5,1,Clear,0.46,0.4545,0.31,0.2836,49,240,289,483,2,1,4,0,5,1,0,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,Tinggi,Sejuk
11465,2012-04-27,Summer,1,4,21,0,5,1,Clear,0.44,0.4394,0.33,0.2985,23,185,208,483,2,1,4,0,5,1,0,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,Tinggi,Sejuk
11466,2012-04-27,Summer,1,4,22,0,5,1,Clear,0.42,0.4242,0.38,0.2537,24,134,158,483,2,1,4,0,5,1,0,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,Tinggi,Sejuk
11467,2012-04-27,Summer,1,4,23,0,5,1,Clear,0.4,0.4091,0.4,0.2537,11,105,116,483,2,1,4,0,5,1,0,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,Tinggi,Sejuk
11468,2012-04-28,Summer,1,4,0,0,6,0,Clear,0.38,0.3939,0.43,0.1642,4,99,103,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11469,2012-04-28,Summer,1,4,1,0,6,0,Clear,0.36,0.3333,0.5,0.2985,7,60,67,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11470,2012-04-28,Summer,1,4,2,0,6,0,Clear,0.36,0.3485,0.43,0.1642,8,49,57,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11471,2012-04-28,Summer,1,4,3,0,6,0,Clear,0.34,0.3182,0.49,0.2239,3,23,26,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11472,2012-04-28,Summer,1,4,4,0,6,0,Clear,0.34,0.3333,0.49,0.1642,0,2,2,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11473,2012-04-28,Summer,1,4,5,0,6,0,Clear,0.34,0.3333,0.46,0.1343,2,3,5,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11474,2012-04-28,Summer,1,4,6,0,6,0,Clear,0.34,0.3333,0.49,0.194,10,18,28,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11475,2012-04-28,Summer,1,4,7,0,6,0,Clear,0.34,0.3333,0.49,0.1642,10,45,55,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11476,2012-04-28,Summer,1,4,8,0,6,0,Clear,0.38,0.3939,0.4,0.1343,24,134,158,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11477,2012-04-28,Summer,1,4,9,0,6,0,Mist,0.38,0.3939,0.37,0.194,45,169,214,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11478,2012-04-28,Summer,1,4,10,0,6,0,Mist,0.38,0.3939,0.4,0.1642,60,231,291,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11479,2012-04-28,Summer,1,4,11,0,6,0,Mist,0.38,0.3939,0.4,0.1045,96,262,358,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11480,2012-04-28,Summer,1,4,12,0,6,0,Mist,0.38,0.3939,0.43,0.194,105,276,381,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11481,2012-04-28,Summer,1,4,13,0,6,0,Mist,0.4,0.4091,0.37,0.194,120,269,389,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11482,2012-04-28,Summer,1,4,14,0,6,0,Clear,0.42,0.4242,0.38,0.1045,147,293,440,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11483,2012-04-28,Summer,1,4,15,0,6,0,Clear,0.42,0.4242,0.41,0.2239,148,260,408,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11484,2012-04-28,Summer,1,4,16,0,6,0,Mist,0.44,0.4394,0.38,0.194,132,244,376,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11485,2012-04-28,Summer,1,4,17,0,6,0,Mist,0.42,0.4242,0.41,0.1343,98,224,322,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11486,2012-04-28,Summer,1,4,18,0,6,0,Light Rain,0.4,0.4091,0.47,0.194,17,73,90,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11487,2012-04-28,Summer,1,4,19,0,6,0,Light Rain,0.36,0.3485,0.71,0.1343,29,110,139,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11488,2012-04-28,Summer,1,4,20,0,6,0,Mist,0.38,0.3939,0.66,0.194,21,81,102,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11489,2012-04-28,Summer,1,4,21,0,6,0,Light Rain,0.36,0.3485,0.71,0.194,12,72,84,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11490,2012-04-28,Summer,1,4,22,0,6,0,Mist,0.36,0.3485,0.71,0.1343,17,66,83,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11491,2012-04-28,Summer,1,4,23,0,6,0,Mist,0.38,0.3939,0.76,0.0896,5,37,42,484,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,Sedang,Sejuk
11492,2012-04-29,Summer,1,4,0,0,0,0,Light Rain,0.36,0.3485,0.81,0.1343,0,36,36,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11493,2012-04-29,Summer,1,4,1,0,0,0,Mist,0.36,0.3485,0.81,0.1343,5,37,42,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11494,2012-04-29,Summer,1,4,2,0,0,0,Mist,0.36,0.3636,0.87,0.1045,4,36,40,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11495,2012-04-29,Summer,1,4,3,0,0,0,Mist,0.36,0.3485,0.87,0.194,2,14,16,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11496,2012-04-29,Summer,1,4,4,0,0,0,Mist,0.36,0.3485,0.87,0.1343,0,4,4,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11497,2012-04-29,Summer,1,4,5,0,0,0,Clear,0.34,0.3636,0.87,0.194,0,6,6,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11498,2012-04-29,Summer,1,4,6,0,0,0,Clear,0.34,0.3333,0.87,0.1343,1,6,7,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11499,2012-04-29,Summer,1,4,7,0,0,0,Mist,0.34,0.3333,0.87,0.1343,7,20,27,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11500,2012-04-29,Summer,1,4,8,0,0,0,Clear,0.38,0.3939,0.76,0.1343,26,81,107,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11501,2012-04-29,Summer,1,4,9,0,0,0,Clear,0.4,0.4091,0.71,0.1343,52,133,185,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11502,2012-04-29,Summer,1,4,10,0,0,0,Clear,0.42,0.4242,0.67,0.0896,127,253,380,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11503,2012-04-29,Summer,1,4,11,0,0,0,Clear,0.46,0.4545,0.51,0.194,128,283,411,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11504,2012-04-29,Summer,1,4,12,0,0,0,Clear,0.48,0.4697,0.44,0.1045,223,361,584,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11505,2012-04-29,Summer,1,4,13,0,0,0,Clear,0.5,0.4848,0.45,0.1045,226,369,595,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11506,2012-04-29,Summer,1,4,14,0,0,0,Clear,0.54,0.5152,0.34,0.194,281,372,653,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11507,2012-04-29,Summer,1,4,15,0,0,0,Clear,0.56,0.5303,0.37,0.1343,279,324,603,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11508,2012-04-29,Summer,1,4,16,0,0,0,Clear,0.6,0.6061,0.28,0.194,240,347,587,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11509,2012-04-29,Summer,1,4,17,0,0,0,Clear,0.62,0.6061,0.27,0.2985,188,334,522,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11510,2012-04-29,Summer,1,4,18,0,0,0,Clear,0.6,0.6061,0.26,0.2836,164,323,487,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11511,2012-04-29,Summer,1,4,19,0,0,0,Clear,0.56,0.5303,0.35,0.1343,128,247,375,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11512,2012-04-29,Summer,1,4,20,0,0,0,Clear,0.56,0.5303,0.32,0.0896,45,198,243,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11513,2012-04-29,Summer,1,4,21,0,0,0,Clear,0.52,0.5,0.48,0.1343,65,139,204,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11514,2012-04-29,Summer,1,4,22,0,0,0,Clear,0.5,0.4848,0.45,0.194,23,85,108,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11515,2012-04-29,Summer,1,4,23,0,0,0,Clear,0.48,0.4697,0.59,0.194,15,67,82,485,2,1,4,0,0,0,0,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,Tinggi,Sejuk
11516,2012-04-30,Summer,1,4,0,0,1,1,Clear,0.44,0.4394,0.72,0.1045,12,36,48,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11517,2012-04-30,Summer,1,4,1,0,1,1,Clear,0.42,0.4242,0.77,0.0896,9,15,24,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11518,2012-04-30,Summer,1,4,2,0,1,1,Clear,0.42,0.4242,0.71,0.1343,3,5,8,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11519,2012-04-30,Summer,1,4,3,0,1,1,Clear,0.4,0.4091,0.76,0.1642,0,4,4,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11520,2012-04-30,Summer,1,4,4,0,1,1,Clear,0.38,0.3939,0.62,0.2537,0,2,2,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11521,2012-04-30,Summer,1,4,5,0,1,1,Clear,0.38,0.3939,0.62,0.2537,1,19,20,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11522,2012-04-30,Summer,1,4,6,0,1,1,Clear,0.4,0.4091,0.47,0.194,2,121,123,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11523,2012-04-30,Summer,1,4,7,0,1,1,Clear,0.4,0.4091,0.5,0.194,6,343,349,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11524,2012-04-30,Summer,1,4,8,0,1,1,Clear,0.4,0.4091,0.43,0.194,17,579,596,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11525,2012-04-30,Summer,1,4,9,0,1,1,Mist,0.4,0.4091,0.43,0.194,29,239,268,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11526,2012-04-30,Summer,1,4,10,0,1,1,Mist,0.42,0.4242,0.41,0.1642,41,116,157,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11527,2012-04-30,Summer,1,4,11,0,1,1,Mist,0.44,0.4394,0.44,0.1045,52,111,163,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11528,2012-04-30,Summer,1,4,12,0,1,1,Mist,0.44,0.4394,0.47,0.1343,45,180,225,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11529,2012-04-30,Summer,1,4,13,0,1,1,Mist,0.48,0.4697,0.51,0.0896,48,199,247,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11530,2012-04-30,Summer,1,4,14,0,1,1,Mist,0.5,0.4848,0.55,0.1343,56,162,218,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11531,2012-04-30,Summer,1,4,15,0,1,1,Mist,0.52,0.5,0.55,0.1045,55,176,231,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11532,2012-04-30,Summer,1,4,16,0,1,1,Clear,0.56,0.5303,0.6,0.194,44,303,347,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11533,2012-04-30,Summer,1,4,17,0,1,1,Clear,0.56,0.5303,0.6,0.1642,66,617,683,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11534,2012-04-30,Summer,1,4,18,0,1,1,Mist,0.56,0.5303,0.6,0.2239,53,611,664,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11535,2012-04-30,Summer,1,4,19,0,1,1,Mist,0.54,0.5152,0.64,0.2537,51,420,471,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11536,2012-04-30,Summer,1,4,20,0,1,1,Mist,0.52,0.5,0.59,0.194,28,281,309,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11537,2012-04-30,Summer,1,4,21,0,1,1,Mist,0.52,0.5,0.59,0.194,26,195,221,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11538,2012-04-30,Summer,1,4,22,0,1,1,Mist,0.52,0.5,0.55,0.1642,11,123,134,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11539,2012-04-30,Summer,1,4,23,0,1,1,Mist,0.52,0.5,0.55,0.2239,10,50,60,486,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,Tinggi,Sejuk
11540,2012-05-01,Summer,1,5,0,0,2,1,Mist,0.5,0.4848,0.59,0.194,7,28,35,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11541,2012-05-01,Summer,1,5,1,0,2,1,Mist,0.5,0.4848,0.63,0.1343,0,21,21,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11542,2012-05-01,Summer,1,5,2,0,2,1,Mist,0.5,0.4848,0.72,0.0896,1,7,8,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11543,2012-05-01,Summer,1,5,3,0,2,1,Mist,0.5,0.4848,0.77,0.194,1,2,3,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11544,2012-05-01,Summer,1,5,4,0,2,1,Mist,0.52,0.5,0.72,0.0896,1,7,8,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11545,2012-05-01,Summer,1,5,5,0,2,1,Mist,0.52,0.5,0.72,0.0896,0,17,17,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11546,2012-05-01,Summer,1,5,6,0,2,1,Light Rain,0.52,0.5,0.77,0.1045,2,24,26,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11547,2012-05-01,Summer,1,5,7,0,2,1,Mist,0.5,0.4848,0.94,0.2537,8,161,169,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11548,2012-05-01,Summer,1,5,8,0,2,1,Mist,0.52,0.5,0.94,0.2836,19,538,557,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11549,2012-05-01,Summer,1,5,9,0,2,1,Mist,0.54,0.5152,0.88,0.194,18,331,349,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11550,2012-05-01,Summer,1,5,10,0,2,1,Clear,0.62,0.5909,0.78,0.2537,30,144,174,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11551,2012-05-01,Summer,1,5,11,0,2,1,Mist,0.66,0.6212,0.65,0.2836,50,179,229,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11552,2012-05-01,Summer,1,5,12,0,2,1,Mist,0.7,0.6515,0.58,0.2239,41,228,269,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11553,2012-05-01,Summer,1,5,13,0,2,1,Mist,0.72,0.6667,0.51,0.2239,41,208,249,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11554,2012-05-01,Summer,1,5,14,0,2,1,Mist,0.74,0.6667,0.48,0.2537,37,167,204,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11555,2012-05-01,Summer,1,5,15,0,2,1,Mist,0.74,0.6667,0.45,0.2239,48,186,234,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11556,2012-05-01,Summer,1,5,16,0,2,1,Clear,0.74,0.6667,0.45,0.194,41,313,354,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11557,2012-05-01,Summer,1,5,17,0,2,1,Clear,0.74,0.6667,0.48,0.0896,65,616,681,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11558,2012-05-01,Summer,1,5,18,0,2,1,Clear,0.7,0.6515,0.54,0.1343,81,662,743,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11559,2012-05-01,Summer,1,5,19,0,2,1,Clear,0.7,0.6515,0.54,0.1343,58,429,487,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11560,2012-05-01,Summer,1,5,20,0,2,1,Clear,0.66,0.6212,0.61,0.1642,36,299,335,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11561,2012-05-01,Summer,1,5,21,0,2,1,Clear,0.64,0.6061,0.65,0.1343,31,251,282,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11562,2012-05-01,Summer,1,5,22,0,2,1,Clear,0.64,0.6061,0.65,0.194,21,190,211,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11563,2012-05-01,Summer,1,5,23,0,2,1,Clear,0.6,0.5758,0.78,0.194,16,79,95,487,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,Tinggi,Panas
11564,2012-05-02,Summer,1,5,0,0,3,1,Clear,0.6,0.5758,0.78,0.1045,4,43,47,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11565,2012-05-02,Summer,1,5,1,0,3,1,Clear,0.56,0.5303,0.83,0.194,8,7,15,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11566,2012-05-02,Summer,1,5,2,0,3,1,Clear,0.56,0.5303,0.83,0.194,7,9,16,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11567,2012-05-02,Summer,1,5,3,0,3,1,Clear,0.56,0.5303,0.83,0.0896,0,6,6,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11568,2012-05-02,Summer,1,5,4,0,3,1,Clear,0.54,0.5152,0.88,0.194,2,2,4,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11569,2012-05-02,Summer,1,5,5,0,3,1,Clear,0.54,0.5152,0.9,0.1343,2,31,33,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11570,2012-05-02,Summer,1,5,6,0,3,1,Light Rain,0.56,0.5303,0.84,0.194,3,117,120,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11571,2012-05-02,Summer,1,5,7,0,3,1,Mist,0.54,0.5152,0.88,0.194,14,344,358,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11572,2012-05-02,Summer,1,5,8,0,3,1,Mist,0.56,0.5303,0.88,0.194,26,640,666,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11573,2012-05-02,Summer,1,5,9,0,3,1,Mist,0.56,0.5303,0.88,0.194,26,289,315,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11574,2012-05-02,Summer,1,5,10,0,3,1,Mist,0.58,0.5455,0.83,0.1045,28,147,175,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11575,2012-05-02,Summer,1,5,11,0,3,1,Mist,0.58,0.5455,0.81,0.1343,39,145,184,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11576,2012-05-02,Summer,1,5,12,0,3,1,Mist,0.58,0.5455,0.83,0.2239,35,210,245,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11577,2012-05-02,Summer,1,5,13,0,3,1,Mist,0.58,0.5455,0.78,0.194,49,179,228,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11578,2012-05-02,Summer,1,5,14,0,3,1,Clear,0.62,0.6061,0.69,0.0896,51,189,240,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11579,2012-05-02,Summer,1,5,15,0,3,1,Clear,0.64,0.6061,0.65,0.194,52,204,256,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11580,2012-05-02,Summer,1,5,16,0,3,1,Clear,0.64,0.6061,0.65,0.1642,54,313,367,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11581,2012-05-02,Summer,1,5,17,0,3,1,Clear,0.6,0.5909,0.73,0.2537,70,659,729,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11582,2012-05-02,Summer,1,5,18,0,3,1,Clear,0.56,0.5303,0.73,0.2239,43,770,813,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11583,2012-05-02,Summer,1,5,19,0,3,1,Clear,0.54,0.5152,0.77,0.2537,43,461,504,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11584,2012-05-02,Summer,1,5,20,0,3,1,Clear,0.52,0.5,0.77,0.2537,42,296,338,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
11585,2012-05-02,Summer,1,5,21,0,3,1,Clear,0.52,0.5,0.77,0.2239,21,218,239,488,2,1,5,0,3,1,0,0.564167,0.537896,0.797083,0.138058,667,5502,6169,Tinggi,Sejuk
